Transcript,Transcript
TRINITY_DN61033_c0_g1_i1,TRINITY_DN61033_c0_g1_i1
TRINITY_DN61034_c1_g1_i5,TRINITY_DN61034_c1_g1_i5
TRINITY_DN61034_c1_g2_i3,TRINITY_DN61034_c1_g2_i3
TRINITY_DN61035_c0_g1_i17,TRINITY_DN61035_c0_g1_i17
TRINITY_DN61036_c0_g1_i1,TRINITY_DN61036_c0_g1_i1
TRINITY_DN61036_c0_g3_i3,TRINITY_DN61036_c0_g3_i3
TRINITY_DN61037_c0_g1_i1,TRINITY_DN61037_c0_g1_i1
TRINITY_DN6103_c0_g2_i12,TRINITY_DN6103_c0_g2_i12
TRINITY_DN61040_c0_g1_i1,TRINITY_DN61040_c0_g1_i1
TRINITY_DN61041_c0_g2_i2,TRINITY_DN61041_c0_g2_i2
TRINITY_DN61041_c3_g1_i2,TRINITY_DN61041_c3_g1_i2
TRINITY_DN61043_c0_g1_i1,TRINITY_DN61043_c0_g1_i1
TRINITY_DN61044_c0_g4_i1,TRINITY_DN61044_c0_g4_i1
TRINITY_DN61046_c0_g1_i1,TRINITY_DN61046_c0_g1_i1
TRINITY_DN61046_c0_g2_i1,TRINITY_DN61046_c0_g2_i1
TRINITY_DN61047_c0_g1_i1,TRINITY_DN61047_c0_g1_i1
TRINITY_DN61047_c0_g2_i1,TRINITY_DN61047_c0_g2_i1
TRINITY_DN61048_c0_g1_i1,TRINITY_DN61048_c0_g1_i1
TRINITY_DN61049_c0_g1_i8,TRINITY_DN61049_c0_g1_i8
TRINITY_DN6104_c0_g1_i1,TRINITY_DN6104_c0_g1_i1
TRINITY_DN61050_c0_g1_i14,TRINITY_DN61050_c0_g1_i14
TRINITY_DN61057_c0_g1_i4,TRINITY_DN61057_c0_g1_i4
TRINITY_DN61058_c0_g1_i2,TRINITY_DN61058_c0_g1_i2
TRINITY_DN6105_c0_g1_i4,TRINITY_DN6105_c0_g1_i4
TRINITY_DN61061_c0_g1_i1,TRINITY_DN61061_c0_g1_i1
TRINITY_DN61067_c0_g1_i1,TRINITY_DN61067_c0_g1_i1
TRINITY_DN61073_c0_g1_i2,TRINITY_DN61073_c0_g1_i2
TRINITY_DN61074_c0_g1_i1,TRINITY_DN61074_c0_g1_i1
TRINITY_DN61076_c0_g1_i5,TRINITY_DN61076_c0_g1_i5
TRINITY_DN61077_c0_g1_i3,TRINITY_DN61077_c0_g1_i3
TRINITY_DN61078_c0_g2_i2,TRINITY_DN61078_c0_g2_i2
TRINITY_DN6107_c0_g1_i3,TRINITY_DN6107_c0_g1_i3
TRINITY_DN6107_c0_g2_i3,TRINITY_DN6107_c0_g2_i3
TRINITY_DN61081_c0_g1_i2,TRINITY_DN61081_c0_g1_i2
TRINITY_DN61082_c0_g1_i1,TRINITY_DN61082_c0_g1_i1
TRINITY_DN61083_c0_g2_i1,TRINITY_DN61083_c0_g2_i1
TRINITY_DN61085_c0_g2_i1,TRINITY_DN61085_c0_g2_i1
TRINITY_DN61086_c0_g2_i1,TRINITY_DN61086_c0_g2_i1
TRINITY_DN61091_c0_g2_i2,TRINITY_DN61091_c0_g2_i2
TRINITY_DN61092_c0_g1_i1,TRINITY_DN61092_c0_g1_i1
TRINITY_DN61094_c0_g2_i2,TRINITY_DN61094_c0_g2_i2
TRINITY_DN61094_c1_g1_i1,TRINITY_DN61094_c1_g1_i1
TRINITY_DN61098_c0_g1_i1,TRINITY_DN61098_c0_g1_i1
TRINITY_DN6109_c0_g1_i4,TRINITY_DN6109_c0_g1_i4
TRINITY_DN6109_c0_g2_i4,TRINITY_DN6109_c0_g2_i4
TRINITY_DN61100_c0_g1_i2,TRINITY_DN61100_c0_g1_i2
TRINITY_DN61103_c0_g1_i1,TRINITY_DN61103_c0_g1_i1
TRINITY_DN61106_c0_g1_i1,TRINITY_DN61106_c0_g1_i1
TRINITY_DN61106_c0_g2_i1,TRINITY_DN61106_c0_g2_i1
TRINITY_DN61107_c0_g1_i1,TRINITY_DN61107_c0_g1_i1
TRINITY_DN61108_c0_g2_i1,TRINITY_DN61108_c0_g2_i1
TRINITY_DN61109_c0_g1_i2,TRINITY_DN61109_c0_g1_i2
TRINITY_DN6110_c0_g3_i1,TRINITY_DN6110_c0_g3_i1
TRINITY_DN61110_c1_g2_i2,TRINITY_DN61110_c1_g2_i2
TRINITY_DN61111_c0_g2_i1,TRINITY_DN61111_c0_g2_i1
TRINITY_DN61112_c0_g1_i6,TRINITY_DN61112_c0_g1_i6
TRINITY_DN61116_c0_g1_i2,TRINITY_DN61116_c0_g1_i2
TRINITY_DN61117_c0_g1_i1,TRINITY_DN61117_c0_g1_i1
TRINITY_DN61119_c0_g2_i1,TRINITY_DN61119_c0_g2_i1
TRINITY_DN61121_c0_g1_i2,TRINITY_DN61121_c0_g1_i2
TRINITY_DN61121_c1_g1_i2,TRINITY_DN61121_c1_g1_i2
TRINITY_DN61121_c1_g2_i2,TRINITY_DN61121_c1_g2_i2
TRINITY_DN61121_c1_g3_i4,TRINITY_DN61121_c1_g3_i4
TRINITY_DN61121_c2_g1_i1,TRINITY_DN61121_c2_g1_i1
TRINITY_DN61121_c2_g3_i1,TRINITY_DN61121_c2_g3_i1
TRINITY_DN61122_c1_g3_i2,TRINITY_DN61122_c1_g3_i2
TRINITY_DN61125_c0_g1_i2,TRINITY_DN61125_c0_g1_i2
TRINITY_DN61126_c0_g1_i3,TRINITY_DN61126_c0_g1_i3
TRINITY_DN61126_c0_g2_i1,TRINITY_DN61126_c0_g2_i1
TRINITY_DN6112_c0_g1_i1,TRINITY_DN6112_c0_g1_i1
TRINITY_DN61130_c0_g2_i4,TRINITY_DN61130_c0_g2_i4
TRINITY_DN61131_c0_g3_i2,TRINITY_DN61131_c0_g3_i2
TRINITY_DN61134_c0_g1_i5,TRINITY_DN61134_c0_g1_i5
TRINITY_DN61135_c0_g1_i4,TRINITY_DN61135_c0_g1_i4
TRINITY_DN61136_c0_g1_i2,TRINITY_DN61136_c0_g1_i2
TRINITY_DN61138_c0_g2_i6,TRINITY_DN61138_c0_g2_i6
TRINITY_DN61138_c1_g1_i1,TRINITY_DN61138_c1_g1_i1
TRINITY_DN61143_c0_g1_i1,TRINITY_DN61143_c0_g1_i1
TRINITY_DN61144_c0_g1_i1,TRINITY_DN61144_c0_g1_i1
TRINITY_DN61147_c0_g2_i8,TRINITY_DN61147_c0_g2_i8
TRINITY_DN61149_c0_g1_i1,TRINITY_DN61149_c0_g1_i1
TRINITY_DN6114_c0_g1_i4,TRINITY_DN6114_c0_g1_i4
TRINITY_DN61151_c0_g1_i2,TRINITY_DN61151_c0_g1_i2
TRINITY_DN61152_c0_g2_i1,TRINITY_DN61152_c0_g2_i1
TRINITY_DN61155_c0_g2_i1,TRINITY_DN61155_c0_g2_i1
TRINITY_DN61158_c0_g1_i1,TRINITY_DN61158_c0_g1_i1
TRINITY_DN61159_c0_g1_i1,TRINITY_DN61159_c0_g1_i1
TRINITY_DN6115_c0_g1_i13,TRINITY_DN6115_c0_g1_i13
TRINITY_DN61161_c0_g2_i1,TRINITY_DN61161_c0_g2_i1
TRINITY_DN61164_c0_g2_i1,TRINITY_DN61164_c0_g2_i1
TRINITY_DN61167_c0_g1_i9,TRINITY_DN61167_c0_g1_i9
TRINITY_DN61169_c0_g2_i1,TRINITY_DN61169_c0_g2_i1
TRINITY_DN61170_c0_g2_i1,TRINITY_DN61170_c0_g2_i1
TRINITY_DN61171_c0_g2_i5,TRINITY_DN61171_c0_g2_i5
TRINITY_DN61171_c1_g2_i2,TRINITY_DN61171_c1_g2_i2
TRINITY_DN61172_c0_g1_i7,TRINITY_DN61172_c0_g1_i7
TRINITY_DN61173_c0_g1_i2,TRINITY_DN61173_c0_g1_i2
TRINITY_DN61174_c0_g1_i2,TRINITY_DN61174_c0_g1_i2
TRINITY_DN61175_c0_g1_i1,TRINITY_DN61175_c0_g1_i1
TRINITY_DN61178_c1_g1_i1,TRINITY_DN61178_c1_g1_i1
TRINITY_DN61185_c0_g1_i3,TRINITY_DN61185_c0_g1_i3
TRINITY_DN61186_c0_g1_i1,TRINITY_DN61186_c0_g1_i1
TRINITY_DN61189_c0_g1_i2,TRINITY_DN61189_c0_g1_i2
TRINITY_DN6118_c0_g1_i11,TRINITY_DN6118_c0_g1_i11
TRINITY_DN61190_c0_g1_i50,TRINITY_DN61190_c0_g1_i50
TRINITY_DN61190_c0_g2_i1,TRINITY_DN61190_c0_g2_i1
TRINITY_DN61192_c0_g1_i2,TRINITY_DN61192_c0_g1_i2
TRINITY_DN61197_c0_g1_i4,TRINITY_DN61197_c0_g1_i4
TRINITY_DN61198_c0_g2_i1,TRINITY_DN61198_c0_g2_i1
TRINITY_DN6119_c0_g1_i16,TRINITY_DN6119_c0_g1_i16
TRINITY_DN611_c0_g1_i2,TRINITY_DN611_c0_g1_i2
TRINITY_DN61203_c0_g1_i2,TRINITY_DN61203_c0_g1_i2
TRINITY_DN61205_c0_g1_i2,TRINITY_DN61205_c0_g1_i2
TRINITY_DN61205_c0_g3_i1,TRINITY_DN61205_c0_g3_i1
TRINITY_DN61208_c0_g2_i1,TRINITY_DN61208_c0_g2_i1
TRINITY_DN6120_c0_g1_i1,TRINITY_DN6120_c0_g1_i1
TRINITY_DN6120_c0_g2_i1,TRINITY_DN6120_c0_g2_i1
TRINITY_DN61210_c0_g1_i1,TRINITY_DN61210_c0_g1_i1
TRINITY_DN61212_c0_g1_i2,TRINITY_DN61212_c0_g1_i2
TRINITY_DN61213_c0_g1_i5,TRINITY_DN61213_c0_g1_i5
TRINITY_DN61218_c0_g1_i1,TRINITY_DN61218_c0_g1_i1
TRINITY_DN61224_c0_g2_i1,TRINITY_DN61224_c0_g2_i1
TRINITY_DN61225_c1_g3_i2,TRINITY_DN61225_c1_g3_i2
TRINITY_DN61226_c0_g1_i1,TRINITY_DN61226_c0_g1_i1
TRINITY_DN61238_c0_g2_i1,TRINITY_DN61238_c0_g2_i1
TRINITY_DN6123_c0_g1_i2,TRINITY_DN6123_c0_g1_i2
TRINITY_DN61240_c0_g1_i5,TRINITY_DN61240_c0_g1_i5
TRINITY_DN61241_c0_g1_i1,TRINITY_DN61241_c0_g1_i1
TRINITY_DN61245_c0_g1_i1,TRINITY_DN61245_c0_g1_i1
TRINITY_DN61249_c0_g2_i1,TRINITY_DN61249_c0_g2_i1
TRINITY_DN6124_c0_g1_i1,TRINITY_DN6124_c0_g1_i1
TRINITY_DN61250_c0_g2_i1,TRINITY_DN61250_c0_g2_i1
TRINITY_DN61251_c0_g1_i2,TRINITY_DN61251_c0_g1_i2
TRINITY_DN61258_c0_g1_i1,TRINITY_DN61258_c0_g1_i1
TRINITY_DN6125_c0_g1_i11,TRINITY_DN6125_c0_g1_i11
TRINITY_DN6125_c1_g1_i12,TRINITY_DN6125_c1_g1_i12
TRINITY_DN61261_c0_g1_i1,TRINITY_DN61261_c0_g1_i1
TRINITY_DN61263_c0_g1_i1,TRINITY_DN61263_c0_g1_i1
TRINITY_DN61264_c0_g3_i1,TRINITY_DN61264_c0_g3_i1
TRINITY_DN61265_c0_g1_i1,TRINITY_DN61265_c0_g1_i1
TRINITY_DN61266_c0_g2_i1,TRINITY_DN61266_c0_g2_i1
TRINITY_DN61268_c0_g2_i2,TRINITY_DN61268_c0_g2_i2
TRINITY_DN6126_c0_g1_i11,TRINITY_DN6126_c0_g1_i11
TRINITY_DN61270_c0_g1_i5,TRINITY_DN61270_c0_g1_i5
TRINITY_DN61282_c0_g2_i1,TRINITY_DN61282_c0_g2_i1
TRINITY_DN61284_c0_g2_i1,TRINITY_DN61284_c0_g2_i1
TRINITY_DN61284_c0_g3_i3,TRINITY_DN61284_c0_g3_i3
TRINITY_DN61285_c1_g1_i1,TRINITY_DN61285_c1_g1_i1
TRINITY_DN61285_c1_g5_i1,TRINITY_DN61285_c1_g5_i1
TRINITY_DN61288_c0_g1_i1,TRINITY_DN61288_c0_g1_i1
TRINITY_DN61292_c2_g1_i2,TRINITY_DN61292_c2_g1_i2
TRINITY_DN61296_c1_g1_i1,TRINITY_DN61296_c1_g1_i1
TRINITY_DN61302_c0_g1_i2,TRINITY_DN61302_c0_g1_i2
TRINITY_DN61307_c0_g1_i2,TRINITY_DN61307_c0_g1_i2
TRINITY_DN61307_c0_g2_i1,TRINITY_DN61307_c0_g2_i1
TRINITY_DN61309_c0_g1_i3,TRINITY_DN61309_c0_g1_i3
TRINITY_DN6130_c0_g1_i5,TRINITY_DN6130_c0_g1_i5
TRINITY_DN61310_c0_g1_i3,TRINITY_DN61310_c0_g1_i3
TRINITY_DN61310_c0_g2_i1,TRINITY_DN61310_c0_g2_i1
TRINITY_DN61319_c0_g1_i2,TRINITY_DN61319_c0_g1_i2
TRINITY_DN6131_c0_g1_i15,TRINITY_DN6131_c0_g1_i15
TRINITY_DN61320_c0_g1_i1,TRINITY_DN61320_c0_g1_i1
TRINITY_DN61320_c0_g2_i1,TRINITY_DN61320_c0_g2_i1
TRINITY_DN61323_c0_g1_i1,TRINITY_DN61323_c0_g1_i1
TRINITY_DN61329_c0_g1_i1,TRINITY_DN61329_c0_g1_i1
TRINITY_DN6132_c0_g2_i5,TRINITY_DN6132_c0_g2_i5
TRINITY_DN61330_c0_g1_i1,TRINITY_DN61330_c0_g1_i1
TRINITY_DN61330_c1_g1_i3,TRINITY_DN61330_c1_g1_i3
TRINITY_DN61330_c4_g1_i2,TRINITY_DN61330_c4_g1_i2
TRINITY_DN61331_c0_g2_i4,TRINITY_DN61331_c0_g2_i4
TRINITY_DN61332_c0_g1_i2,TRINITY_DN61332_c0_g1_i2
TRINITY_DN61332_c0_g2_i10,TRINITY_DN61332_c0_g2_i10
TRINITY_DN61334_c0_g1_i1,TRINITY_DN61334_c0_g1_i1
TRINITY_DN6133_c0_g1_i8,TRINITY_DN6133_c0_g1_i8
TRINITY_DN6133_c1_g1_i18,TRINITY_DN6133_c1_g1_i18
TRINITY_DN61341_c0_g1_i1,TRINITY_DN61341_c0_g1_i1
TRINITY_DN61342_c0_g2_i3,TRINITY_DN61342_c0_g2_i3
TRINITY_DN61344_c0_g1_i1,TRINITY_DN61344_c0_g1_i1
TRINITY_DN61344_c0_g2_i3,TRINITY_DN61344_c0_g2_i3
TRINITY_DN61347_c0_g1_i2,TRINITY_DN61347_c0_g1_i2
TRINITY_DN61352_c0_g1_i3,TRINITY_DN61352_c0_g1_i3
TRINITY_DN61355_c0_g1_i1,TRINITY_DN61355_c0_g1_i1
TRINITY_DN61356_c0_g1_i1,TRINITY_DN61356_c0_g1_i1
TRINITY_DN61357_c0_g1_i2,TRINITY_DN61357_c0_g1_i2
TRINITY_DN61357_c0_g2_i3,TRINITY_DN61357_c0_g2_i3
TRINITY_DN6135_c0_g1_i1,TRINITY_DN6135_c0_g1_i1
TRINITY_DN61365_c1_g1_i1,TRINITY_DN61365_c1_g1_i1
TRINITY_DN61373_c0_g1_i1,TRINITY_DN61373_c0_g1_i1
TRINITY_DN61374_c3_g1_i3,TRINITY_DN61374_c3_g1_i3
TRINITY_DN61381_c0_g1_i1,TRINITY_DN61381_c0_g1_i1
TRINITY_DN61383_c0_g1_i1,TRINITY_DN61383_c0_g1_i1
TRINITY_DN61384_c0_g4_i1,TRINITY_DN61384_c0_g4_i1
TRINITY_DN61384_c1_g1_i1,TRINITY_DN61384_c1_g1_i1
TRINITY_DN61386_c0_g1_i1,TRINITY_DN61386_c0_g1_i1
TRINITY_DN61393_c0_g1_i3,TRINITY_DN61393_c0_g1_i3
TRINITY_DN61395_c0_g1_i3,TRINITY_DN61395_c0_g1_i3
TRINITY_DN61396_c0_g1_i2,TRINITY_DN61396_c0_g1_i2
TRINITY_DN6139_c0_g1_i1,TRINITY_DN6139_c0_g1_i1
TRINITY_DN613_c0_g1_i12,TRINITY_DN613_c0_g1_i12
TRINITY_DN613_c10_g1_i1,TRINITY_DN613_c10_g1_i1
TRINITY_DN613_c5_g1_i1,TRINITY_DN613_c5_g1_i1
TRINITY_DN613_c6_g1_i16,TRINITY_DN613_c6_g1_i16
TRINITY_DN61400_c0_g1_i2,TRINITY_DN61400_c0_g1_i2
TRINITY_DN61406_c0_g1_i3,TRINITY_DN61406_c0_g1_i3
TRINITY_DN61407_c0_g1_i1,TRINITY_DN61407_c0_g1_i1
TRINITY_DN61408_c0_g2_i1,TRINITY_DN61408_c0_g2_i1
TRINITY_DN61409_c0_g1_i3,TRINITY_DN61409_c0_g1_i3
TRINITY_DN61415_c0_g2_i1,TRINITY_DN61415_c0_g2_i1
TRINITY_DN61416_c0_g1_i1,TRINITY_DN61416_c0_g1_i1
TRINITY_DN61417_c0_g2_i1,TRINITY_DN61417_c0_g2_i1
TRINITY_DN61419_c0_g3_i1,TRINITY_DN61419_c0_g3_i1
TRINITY_DN6141_c0_g1_i1,TRINITY_DN6141_c0_g1_i1
TRINITY_DN61425_c0_g1_i2,TRINITY_DN61425_c0_g1_i2
TRINITY_DN61429_c0_g1_i3,TRINITY_DN61429_c0_g1_i3
TRINITY_DN61432_c1_g1_i1,TRINITY_DN61432_c1_g1_i1
TRINITY_DN61433_c0_g1_i2,TRINITY_DN61433_c0_g1_i2
TRINITY_DN6143_c0_g1_i3,TRINITY_DN6143_c0_g1_i3
TRINITY_DN6143_c0_g3_i1,TRINITY_DN6143_c0_g3_i1
TRINITY_DN61444_c0_g1_i1,TRINITY_DN61444_c0_g1_i1
TRINITY_DN61444_c0_g2_i2,TRINITY_DN61444_c0_g2_i2
TRINITY_DN61444_c1_g1_i2,TRINITY_DN61444_c1_g1_i2
TRINITY_DN61446_c0_g1_i2,TRINITY_DN61446_c0_g1_i2
TRINITY_DN61446_c1_g1_i2,TRINITY_DN61446_c1_g1_i2
TRINITY_DN6144_c1_g2_i1,TRINITY_DN6144_c1_g2_i1
TRINITY_DN6144_c2_g1_i8,TRINITY_DN6144_c2_g1_i8
TRINITY_DN61450_c0_g1_i3,TRINITY_DN61450_c0_g1_i3
TRINITY_DN61451_c1_g1_i1,TRINITY_DN61451_c1_g1_i1
TRINITY_DN61452_c0_g1_i1,TRINITY_DN61452_c0_g1_i1
TRINITY_DN61452_c0_g2_i1,TRINITY_DN61452_c0_g2_i1
TRINITY_DN61456_c0_g1_i1,TRINITY_DN61456_c0_g1_i1
TRINITY_DN61458_c0_g1_i2,TRINITY_DN61458_c0_g1_i2
TRINITY_DN61460_c0_g2_i1,TRINITY_DN61460_c0_g2_i1
TRINITY_DN61463_c0_g2_i2,TRINITY_DN61463_c0_g2_i2
TRINITY_DN61464_c0_g2_i1,TRINITY_DN61464_c0_g2_i1
TRINITY_DN61466_c1_g1_i2,TRINITY_DN61466_c1_g1_i2
TRINITY_DN61469_c0_g1_i6,TRINITY_DN61469_c0_g1_i6
TRINITY_DN6146_c0_g1_i8,TRINITY_DN6146_c0_g1_i8
TRINITY_DN61470_c0_g1_i15,TRINITY_DN61470_c0_g1_i15
TRINITY_DN6147_c2_g2_i2,TRINITY_DN6147_c2_g2_i2
TRINITY_DN61483_c0_g1_i1,TRINITY_DN61483_c0_g1_i1
TRINITY_DN61487_c0_g1_i2,TRINITY_DN61487_c0_g1_i2
TRINITY_DN61489_c0_g1_i2,TRINITY_DN61489_c0_g1_i2
TRINITY_DN61489_c0_g2_i1,TRINITY_DN61489_c0_g2_i1
TRINITY_DN6148_c0_g1_i4,TRINITY_DN6148_c0_g1_i4
TRINITY_DN61494_c0_g1_i1,TRINITY_DN61494_c0_g1_i1
TRINITY_DN6149_c0_g1_i34,TRINITY_DN6149_c0_g1_i34
TRINITY_DN6149_c0_g2_i14,TRINITY_DN6149_c0_g2_i14
TRINITY_DN614_c1_g1_i23,TRINITY_DN614_c1_g1_i23
TRINITY_DN614_c2_g1_i6,TRINITY_DN614_c2_g1_i6
TRINITY_DN61503_c0_g1_i4,TRINITY_DN61503_c0_g1_i4
TRINITY_DN61508_c0_g2_i2,TRINITY_DN61508_c0_g2_i2
TRINITY_DN61509_c0_g1_i18,TRINITY_DN61509_c0_g1_i18
TRINITY_DN61511_c0_g1_i1,TRINITY_DN61511_c0_g1_i1
TRINITY_DN61511_c1_g1_i1,TRINITY_DN61511_c1_g1_i1
TRINITY_DN61512_c0_g2_i1,TRINITY_DN61512_c0_g2_i1
TRINITY_DN61514_c0_g1_i2,TRINITY_DN61514_c0_g1_i2
TRINITY_DN61517_c1_g1_i1,TRINITY_DN61517_c1_g1_i1
TRINITY_DN61518_c0_g1_i2,TRINITY_DN61518_c0_g1_i2
TRINITY_DN6151_c0_g1_i2,TRINITY_DN6151_c0_g1_i2
TRINITY_DN61523_c0_g2_i1,TRINITY_DN61523_c0_g2_i1
TRINITY_DN61524_c0_g2_i1,TRINITY_DN61524_c0_g2_i1
TRINITY_DN61525_c0_g1_i3,TRINITY_DN61525_c0_g1_i3
TRINITY_DN61525_c2_g1_i2,TRINITY_DN61525_c2_g1_i2
TRINITY_DN61527_c2_g1_i2,TRINITY_DN61527_c2_g1_i2
TRINITY_DN61528_c0_g1_i3,TRINITY_DN61528_c0_g1_i3
TRINITY_DN61528_c1_g1_i3,TRINITY_DN61528_c1_g1_i3
TRINITY_DN61533_c0_g1_i3,TRINITY_DN61533_c0_g1_i3
TRINITY_DN6153_c0_g2_i3,TRINITY_DN6153_c0_g2_i3
TRINITY_DN61545_c0_g1_i1,TRINITY_DN61545_c0_g1_i1
TRINITY_DN6154_c0_g1_i1,TRINITY_DN6154_c0_g1_i1
TRINITY_DN61553_c0_g2_i2,TRINITY_DN61553_c0_g2_i2
TRINITY_DN61554_c0_g1_i10,TRINITY_DN61554_c0_g1_i10
TRINITY_DN61556_c1_g3_i3,TRINITY_DN61556_c1_g3_i3
TRINITY_DN61568_c0_g1_i1,TRINITY_DN61568_c0_g1_i1
TRINITY_DN61568_c0_g2_i2,TRINITY_DN61568_c0_g2_i2
TRINITY_DN61571_c0_g2_i1,TRINITY_DN61571_c0_g2_i1
TRINITY_DN61571_c0_g3_i5,TRINITY_DN61571_c0_g3_i5
TRINITY_DN61571_c1_g1_i5,TRINITY_DN61571_c1_g1_i5
TRINITY_DN61576_c0_g2_i1,TRINITY_DN61576_c0_g2_i1
TRINITY_DN61581_c0_g1_i2,TRINITY_DN61581_c0_g1_i2
TRINITY_DN61584_c0_g1_i1,TRINITY_DN61584_c0_g1_i1
TRINITY_DN61586_c0_g1_i1,TRINITY_DN61586_c0_g1_i1
TRINITY_DN61588_c0_g1_i4,TRINITY_DN61588_c0_g1_i4
TRINITY_DN6158_c0_g1_i1,TRINITY_DN6158_c0_g1_i1
TRINITY_DN6158_c0_g4_i1,TRINITY_DN6158_c0_g4_i1
TRINITY_DN61590_c0_g1_i2,TRINITY_DN61590_c0_g1_i2
TRINITY_DN61592_c0_g1_i1,TRINITY_DN61592_c0_g1_i1
TRINITY_DN61592_c0_g2_i1,TRINITY_DN61592_c0_g2_i1
TRINITY_DN61593_c0_g1_i4,TRINITY_DN61593_c0_g1_i4
TRINITY_DN61595_c0_g1_i1,TRINITY_DN61595_c0_g1_i1
TRINITY_DN61595_c0_g3_i4,TRINITY_DN61595_c0_g3_i4
TRINITY_DN61595_c1_g1_i24,TRINITY_DN61595_c1_g1_i24
TRINITY_DN61598_c0_g1_i1,TRINITY_DN61598_c0_g1_i1
TRINITY_DN6159_c3_g2_i2,TRINITY_DN6159_c3_g2_i2
TRINITY_DN6159_c6_g1_i1,TRINITY_DN6159_c6_g1_i1
TRINITY_DN61606_c0_g1_i2,TRINITY_DN61606_c0_g1_i2
TRINITY_DN6160_c0_g1_i1,TRINITY_DN6160_c0_g1_i1
TRINITY_DN61620_c0_g1_i1,TRINITY_DN61620_c0_g1_i1
TRINITY_DN61621_c1_g1_i5,TRINITY_DN61621_c1_g1_i5
TRINITY_DN61621_c2_g1_i1,TRINITY_DN61621_c2_g1_i1
TRINITY_DN61622_c0_g1_i2,TRINITY_DN61622_c0_g1_i2
TRINITY_DN61625_c1_g1_i1,TRINITY_DN61625_c1_g1_i1
TRINITY_DN61628_c0_g1_i8,TRINITY_DN61628_c0_g1_i8
TRINITY_DN61628_c0_g2_i3,TRINITY_DN61628_c0_g2_i3
TRINITY_DN61629_c0_g2_i1,TRINITY_DN61629_c0_g2_i1
TRINITY_DN61629_c3_g1_i1,TRINITY_DN61629_c3_g1_i1
TRINITY_DN61633_c0_g2_i1,TRINITY_DN61633_c0_g2_i1
TRINITY_DN61637_c0_g2_i1,TRINITY_DN61637_c0_g2_i1
TRINITY_DN61639_c0_g1_i1,TRINITY_DN61639_c0_g1_i1
TRINITY_DN61642_c1_g1_i1,TRINITY_DN61642_c1_g1_i1
TRINITY_DN61644_c0_g1_i2,TRINITY_DN61644_c0_g1_i2
TRINITY_DN61645_c0_g1_i2,TRINITY_DN61645_c0_g1_i2
TRINITY_DN61645_c0_g2_i1,TRINITY_DN61645_c0_g2_i1
TRINITY_DN6164_c0_g1_i1,TRINITY_DN6164_c0_g1_i1
TRINITY_DN61650_c0_g2_i1,TRINITY_DN61650_c0_g2_i1
TRINITY_DN61658_c2_g1_i1,TRINITY_DN61658_c2_g1_i1
TRINITY_DN6165_c0_g1_i6,TRINITY_DN6165_c0_g1_i6
TRINITY_DN61663_c0_g2_i1,TRINITY_DN61663_c0_g2_i1
TRINITY_DN61664_c0_g1_i2,TRINITY_DN61664_c0_g1_i2
TRINITY_DN61666_c0_g1_i1,TRINITY_DN61666_c0_g1_i1
TRINITY_DN61668_c0_g1_i18,TRINITY_DN61668_c0_g1_i18
TRINITY_DN61672_c0_g1_i10,TRINITY_DN61672_c0_g1_i10
TRINITY_DN61687_c0_g1_i1,TRINITY_DN61687_c0_g1_i1
TRINITY_DN61687_c0_g2_i1,TRINITY_DN61687_c0_g2_i1
TRINITY_DN6168_c0_g2_i2,TRINITY_DN6168_c0_g2_i2
TRINITY_DN61696_c0_g1_i1,TRINITY_DN61696_c0_g1_i1
TRINITY_DN61699_c0_g1_i1,TRINITY_DN61699_c0_g1_i1
TRINITY_DN6169_c0_g1_i15,TRINITY_DN6169_c0_g1_i15
TRINITY_DN61702_c0_g1_i3,TRINITY_DN61702_c0_g1_i3
TRINITY_DN61702_c2_g1_i1,TRINITY_DN61702_c2_g1_i1
TRINITY_DN61702_c3_g1_i1,TRINITY_DN61702_c3_g1_i1
TRINITY_DN61702_c4_g1_i1,TRINITY_DN61702_c4_g1_i1
TRINITY_DN61704_c0_g1_i2,TRINITY_DN61704_c0_g1_i2
TRINITY_DN61704_c2_g1_i2,TRINITY_DN61704_c2_g1_i2
TRINITY_DN61716_c0_g2_i3,TRINITY_DN61716_c0_g2_i3
TRINITY_DN61719_c0_g1_i1,TRINITY_DN61719_c0_g1_i1
TRINITY_DN61720_c2_g1_i6,TRINITY_DN61720_c2_g1_i6
TRINITY_DN61720_c2_g2_i3,TRINITY_DN61720_c2_g2_i3
TRINITY_DN61722_c0_g1_i2,TRINITY_DN61722_c0_g1_i2
TRINITY_DN61725_c0_g1_i1,TRINITY_DN61725_c0_g1_i1
TRINITY_DN61727_c0_g1_i1,TRINITY_DN61727_c0_g1_i1
TRINITY_DN6172_c0_g1_i8,TRINITY_DN6172_c0_g1_i8
TRINITY_DN6172_c1_g1_i5,TRINITY_DN6172_c1_g1_i5
TRINITY_DN61737_c0_g2_i3,TRINITY_DN61737_c0_g2_i3
TRINITY_DN61739_c0_g1_i1,TRINITY_DN61739_c0_g1_i1
TRINITY_DN61741_c0_g1_i1,TRINITY_DN61741_c0_g1_i1
TRINITY_DN61744_c0_g1_i3,TRINITY_DN61744_c0_g1_i3
TRINITY_DN61746_c3_g1_i1,TRINITY_DN61746_c3_g1_i1
TRINITY_DN6174_c0_g1_i1,TRINITY_DN6174_c0_g1_i1
TRINITY_DN61753_c0_g1_i2,TRINITY_DN61753_c0_g1_i2
