comp192555_c0_seq1,comp192555_c0_seq1
comp192567_c1_seq1,comp192567_c1_seq1
comp192595_c0_seq1,comp192595_c0_seq1
comp192600_c0_seq1,comp192600_c0_seq1
comp192600_c1_seq1,comp192600_c1_seq1
comp192619_c0_seq2,comp192619_c0_seq2
comp192627_c0_seq1,comp192627_c0_seq1
comp192627_c0_seq3,comp192627_c0_seq3
comp192631_c0_seq1,comp192631_c0_seq1
comp192643_c0_seq1,comp192643_c0_seq1
comp192651_c0_seq1,comp192651_c0_seq1
comp192652_c0_seq1,comp192652_c0_seq1
comp192659_c0_seq1,comp192659_c0_seq1
comp192660_c0_seq2,comp192660_c0_seq2
comp192679_c0_seq1,comp192679_c0_seq1
comp192685_c0_seq2,comp192685_c0_seq2
comp192691_c0_seq1,comp192691_c0_seq1
comp192704_c0_seq1,comp192704_c0_seq1
comp192720_c0_seq1,comp192720_c0_seq1
comp192751_c0_seq1,comp192751_c0_seq1
comp192771_c0_seq1,comp192771_c0_seq1
comp192771_c0_seq13,comp192771_c0_seq13
comp192771_c0_seq3,comp192771_c0_seq3
comp192771_c0_seq7,comp192771_c0_seq7
comp192793_c1_seq1,comp192793_c1_seq1
comp192812_c0_seq3,comp192812_c0_seq3
comp192813_c0_seq2,comp192813_c0_seq2
comp192818_c0_seq2,comp192818_c0_seq2
comp192857_c0_seq1,comp192857_c0_seq1
comp192880_c0_seq3,comp192880_c0_seq3
comp192881_c0_seq1,comp192881_c0_seq1
comp192901_c0_seq1,comp192901_c0_seq1
comp192928_c0_seq4,comp192928_c0_seq4
comp192954_c0_seq1,comp192954_c0_seq1
comp192954_c0_seq2,comp192954_c0_seq2
comp192981_c0_seq1,comp192981_c0_seq1
comp193004_c0_seq1,comp193004_c0_seq1
comp193030_c0_seq1,comp193030_c0_seq1
comp19304_c0_seq1,comp19304_c0_seq1
comp19305_c0_seq1,comp19305_c0_seq1
comp193122_c0_seq1,comp193122_c0_seq1
comp19317_c0_seq1,comp19317_c0_seq1
comp193221_c0_seq2,comp193221_c0_seq2
comp193273_c0_seq1,comp193273_c0_seq1
comp193273_c0_seq3,comp193273_c0_seq3
comp193303_c0_seq1,comp193303_c0_seq1
comp19332_c0_seq1,comp19332_c0_seq1
comp193361_c0_seq1,comp193361_c0_seq1
comp19336_c0_seq1,comp19336_c0_seq1
comp193417_c0_seq1,comp193417_c0_seq1
comp193436_c0_seq1,comp193436_c0_seq1
comp19349_c0_seq1,comp19349_c0_seq1
comp193516_c0_seq1,comp193516_c0_seq1
comp193518_c0_seq1,comp193518_c0_seq1
comp193526_c0_seq1,comp193526_c0_seq1
comp193541_c0_seq1,comp193541_c0_seq1
comp193578_c0_seq1,comp193578_c0_seq1
comp193584_c0_seq1,comp193584_c0_seq1
comp193598_c0_seq1,comp193598_c0_seq1
comp193601_c0_seq1,comp193601_c0_seq1
comp193652_c0_seq1,comp193652_c0_seq1
comp193684_c0_seq1,comp193684_c0_seq1
comp193730_c0_seq1,comp193730_c0_seq1
comp193763_c0_seq1,comp193763_c0_seq1
comp193763_c1_seq2,comp193763_c1_seq2
comp193775_c0_seq1,comp193775_c0_seq1
comp193775_c1_seq1,comp193775_c1_seq1
comp193775_c1_seq2,comp193775_c1_seq2
comp193783_c0_seq1,comp193783_c0_seq1
comp193786_c0_seq2,comp193786_c0_seq2
comp193788_c0_seq1,comp193788_c0_seq1
comp193790_c0_seq1,comp193790_c0_seq1
comp193797_c0_seq1,comp193797_c0_seq1
comp193814_c0_seq1,comp193814_c0_seq1
comp193824_c0_seq1,comp193824_c0_seq1
comp193853_c0_seq3,comp193853_c0_seq3
comp193853_c0_seq4,comp193853_c0_seq4
comp193859_c0_seq2,comp193859_c0_seq2
comp19385_c0_seq1,comp19385_c0_seq1
comp193864_c0_seq1,comp193864_c0_seq1
comp19386_c0_seq1,comp19386_c0_seq1
comp193882_c0_seq3,comp193882_c0_seq3
comp19388_c0_seq1,comp19388_c0_seq1
comp193891_c0_seq1,comp193891_c0_seq1
comp19392_c0_seq1,comp19392_c0_seq1
comp193957_c0_seq1,comp193957_c0_seq1
comp193980_c0_seq1,comp193980_c0_seq1
comp193980_c1_seq3,comp193980_c1_seq3
comp193996_c0_seq1,comp193996_c0_seq1
comp193996_c0_seq2,comp193996_c0_seq2
comp194051_c0_seq1,comp194051_c0_seq1
comp194063_c0_seq1,comp194063_c0_seq1
comp194063_c0_seq2,comp194063_c0_seq2
comp194063_c1_seq1,comp194063_c1_seq1
comp19407_c0_seq1,comp19407_c0_seq1
comp194117_c0_seq1,comp194117_c0_seq1
comp194141_c0_seq1,comp194141_c0_seq1
comp194145_c0_seq1,comp194145_c0_seq1
comp194157_c0_seq4,comp194157_c0_seq4
comp194157_c0_seq6,comp194157_c0_seq6
comp194165_c0_seq1,comp194165_c0_seq1
comp194165_c1_seq1,comp194165_c1_seq1
comp194181_c0_seq2,comp194181_c0_seq2
comp194181_c0_seq4,comp194181_c0_seq4
comp19418_c0_seq1,comp19418_c0_seq1
comp194191_c0_seq1,comp194191_c0_seq1
comp194202_c0_seq3,comp194202_c0_seq3
comp194210_c0_seq1,comp194210_c0_seq1
comp194231_c0_seq1,comp194231_c0_seq1
comp194234_c0_seq1,comp194234_c0_seq1
comp194250_c0_seq2,comp194250_c0_seq2
comp194260_c0_seq1,comp194260_c0_seq1
comp19426_c0_seq1,comp19426_c0_seq1
comp194270_c0_seq1,comp194270_c0_seq1
comp194291_c0_seq1,comp194291_c0_seq1
comp194292_c0_seq1,comp194292_c0_seq1
comp194292_c0_seq2,comp194292_c0_seq2
comp194298_c0_seq2,comp194298_c0_seq2
comp194349_c0_seq1,comp194349_c0_seq1
comp194356_c0_seq1,comp194356_c0_seq1
comp194356_c1_seq1,comp194356_c1_seq1
comp194356_c2_seq1,comp194356_c2_seq1
comp194366_c0_seq1,comp194366_c0_seq1
comp194392_c0_seq1,comp194392_c0_seq1
comp194397_c0_seq1,comp194397_c0_seq1
comp194422_c0_seq1,comp194422_c0_seq1
comp194436_c0_seq2,comp194436_c0_seq2
comp194450_c0_seq1,comp194450_c0_seq1
comp194473_c0_seq1,comp194473_c0_seq1
comp194487_c0_seq1,comp194487_c0_seq1
comp194503_c0_seq1,comp194503_c0_seq1
comp194506_c0_seq1,comp194506_c0_seq1
comp194535_c0_seq1,comp194535_c0_seq1
comp194535_c0_seq4,comp194535_c0_seq4
comp194562_c0_seq1,comp194562_c0_seq1
comp194614_c0_seq1,comp194614_c0_seq1
comp194616_c0_seq2,comp194616_c0_seq2
comp194616_c0_seq3,comp194616_c0_seq3
comp19461_c0_seq1,comp19461_c0_seq1
comp194623_c0_seq1,comp194623_c0_seq1
comp194625_c0_seq1,comp194625_c0_seq1
comp194642_c0_seq1,comp194642_c0_seq1
comp194658_c0_seq1,comp194658_c0_seq1
comp19465_c0_seq1,comp19465_c0_seq1
comp194676_c0_seq1,comp194676_c0_seq1
comp194676_c1_seq1,comp194676_c1_seq1
comp194679_c0_seq1,comp194679_c0_seq1
comp194691_c0_seq1,comp194691_c0_seq1
comp194722_c0_seq4,comp194722_c0_seq4
comp194730_c1_seq2,comp194730_c1_seq2
comp194738_c0_seq1,comp194738_c0_seq1
comp194743_c0_seq1,comp194743_c0_seq1
comp194749_c0_seq2,comp194749_c0_seq2
comp19474_c0_seq1,comp19474_c0_seq1
comp194767_c0_seq1,comp194767_c0_seq1
comp194767_c0_seq2,comp194767_c0_seq2
comp194767_c0_seq3,comp194767_c0_seq3
comp194768_c0_seq1,comp194768_c0_seq1
comp194823_c0_seq1,comp194823_c0_seq1
comp194827_c0_seq1,comp194827_c0_seq1
comp194830_c0_seq2,comp194830_c0_seq2
comp194857_c0_seq1,comp194857_c0_seq1
comp194868_c0_seq1,comp194868_c0_seq1
comp194877_c0_seq1,comp194877_c0_seq1
comp194909_c0_seq1,comp194909_c0_seq1
comp194935_c0_seq1,comp194935_c0_seq1
comp194941_c0_seq1,comp194941_c0_seq1
comp194957_c0_seq1,comp194957_c0_seq1
comp194965_c0_seq1,comp194965_c0_seq1
comp194972_c0_seq1,comp194972_c0_seq1
comp194976_c0_seq1,comp194976_c0_seq1
comp194977_c0_seq2,comp194977_c0_seq2
comp194987_c0_seq2,comp194987_c0_seq2
comp194989_c1_seq2,comp194989_c1_seq2
comp195020_c1_seq2,comp195020_c1_seq2
comp195077_c0_seq1,comp195077_c0_seq1
comp195112_c0_seq1,comp195112_c0_seq1
comp195117_c0_seq1,comp195117_c0_seq1
comp195124_c0_seq2,comp195124_c0_seq2
comp195124_c0_seq3,comp195124_c0_seq3
comp195137_c0_seq1,comp195137_c0_seq1
comp195152_c0_seq1,comp195152_c0_seq1
comp195174_c0_seq1,comp195174_c0_seq1
comp195191_c0_seq1,comp195191_c0_seq1
comp195191_c0_seq4,comp195191_c0_seq4
comp195199_c0_seq2,comp195199_c0_seq2
comp195204_c0_seq1,comp195204_c0_seq1
comp195211_c0_seq1,comp195211_c0_seq1
comp195211_c0_seq2,comp195211_c0_seq2
comp195216_c0_seq2,comp195216_c0_seq2
comp195218_c0_seq1,comp195218_c0_seq1
comp195219_c0_seq7,comp195219_c0_seq7
comp195275_c0_seq2,comp195275_c0_seq2
comp195292_c0_seq1,comp195292_c0_seq1
comp195294_c0_seq2,comp195294_c0_seq2
comp195312_c0_seq4,comp195312_c0_seq4
comp195318_c0_seq4,comp195318_c0_seq4
comp195341_c1_seq1,comp195341_c1_seq1
comp195357_c0_seq1,comp195357_c0_seq1
comp195365_c0_seq1,comp195365_c0_seq1
comp195381_c0_seq1,comp195381_c0_seq1
comp195383_c0_seq2,comp195383_c0_seq2
comp195408_c0_seq1,comp195408_c0_seq1
comp195409_c0_seq1,comp195409_c0_seq1
comp195411_c0_seq1,comp195411_c0_seq1
comp195411_c0_seq2,comp195411_c0_seq2
comp195443_c0_seq1,comp195443_c0_seq1
comp195444_c0_seq1,comp195444_c0_seq1
comp195446_c0_seq2,comp195446_c0_seq2
comp195446_c0_seq3,comp195446_c0_seq3
comp195449_c0_seq1,comp195449_c0_seq1
comp195449_c0_seq4,comp195449_c0_seq4
comp195449_c0_seq5,comp195449_c0_seq5
comp195473_c0_seq2,comp195473_c0_seq2
comp195482_c0_seq2,comp195482_c0_seq2
comp195486_c0_seq1,comp195486_c0_seq1
comp195492_c0_seq2,comp195492_c0_seq2
comp195492_c0_seq4,comp195492_c0_seq4
comp195497_c0_seq1,comp195497_c0_seq1
comp195535_c0_seq1,comp195535_c0_seq1
comp195539_c0_seq2,comp195539_c0_seq2
comp195542_c0_seq1,comp195542_c0_seq1
comp195545_c0_seq6,comp195545_c0_seq6
comp195559_c0_seq1,comp195559_c0_seq1
comp195562_c0_seq1,comp195562_c0_seq1
comp195563_c0_seq3,comp195563_c0_seq3
comp195568_c0_seq1,comp195568_c0_seq1
comp195591_c1_seq1,comp195591_c1_seq1
comp195610_c0_seq1,comp195610_c0_seq1
comp195615_c0_seq2,comp195615_c0_seq2
comp195615_c0_seq4,comp195615_c0_seq4
comp195635_c0_seq1,comp195635_c0_seq1
comp195637_c0_seq1,comp195637_c0_seq1
comp195639_c0_seq1,comp195639_c0_seq1
comp195652_c0_seq2,comp195652_c0_seq2
comp195658_c0_seq1,comp195658_c0_seq1
comp195670_c0_seq2,comp195670_c0_seq2
comp195679_c0_seq1,comp195679_c0_seq1
comp195679_c1_seq1,comp195679_c1_seq1
comp195706_c0_seq1,comp195706_c0_seq1
comp195733_c0_seq1,comp195733_c0_seq1
comp19573_c0_seq1,comp19573_c0_seq1
comp195744_c0_seq1,comp195744_c0_seq1
comp195756_c0_seq1,comp195756_c0_seq1
comp195765_c0_seq1,comp195765_c0_seq1
comp195780_c0_seq1,comp195780_c0_seq1
comp195792_c0_seq1,comp195792_c0_seq1
comp195796_c0_seq1,comp195796_c0_seq1
comp195809_c0_seq1,comp195809_c0_seq1
comp195811_c0_seq1,comp195811_c0_seq1
comp195818_c0_seq1,comp195818_c0_seq1
comp195822_c0_seq1,comp195822_c0_seq1
comp195827_c0_seq1,comp195827_c0_seq1
comp195834_c0_seq2,comp195834_c0_seq2
comp195841_c0_seq1,comp195841_c0_seq1
comp195843_c0_seq1,comp195843_c0_seq1
comp195858_c0_seq1,comp195858_c0_seq1
comp195860_c0_seq2,comp195860_c0_seq2
comp195863_c0_seq1,comp195863_c0_seq1
comp195865_c0_seq1,comp195865_c0_seq1
comp195870_c0_seq1,comp195870_c0_seq1
comp195897_c0_seq1,comp195897_c0_seq1
comp195899_c0_seq1,comp195899_c0_seq1
comp195905_c0_seq1,comp195905_c0_seq1
comp195908_c0_seq1,comp195908_c0_seq1
comp195920_c0_seq1,comp195920_c0_seq1
comp195938_c0_seq1,comp195938_c0_seq1
comp19594_c0_seq1,comp19594_c0_seq1
comp195957_c0_seq1,comp195957_c0_seq1
comp195958_c0_seq1,comp195958_c0_seq1
comp195961_c0_seq1,comp195961_c0_seq1
comp195962_c0_seq1,comp195962_c0_seq1
comp195968_c0_seq2,comp195968_c0_seq2
comp195989_c0_seq2,comp195989_c0_seq2
comp195994_c0_seq1,comp195994_c0_seq1
comp195996_c0_seq1,comp195996_c0_seq1
comp196004_c0_seq1,comp196004_c0_seq1
comp196005_c0_seq1,comp196005_c0_seq1
comp196005_c0_seq2,comp196005_c0_seq2
comp196007_c0_seq1,comp196007_c0_seq1
comp196013_c0_seq1,comp196013_c0_seq1
comp196013_c0_seq2,comp196013_c0_seq2
comp196025_c0_seq1,comp196025_c0_seq1
comp196029_c0_seq1,comp196029_c0_seq1
comp196042_c0_seq3,comp196042_c0_seq3
comp196048_c0_seq1,comp196048_c0_seq1
comp196073_c0_seq2,comp196073_c0_seq2
comp196076_c0_seq1,comp196076_c0_seq1
comp196079_c0_seq1,comp196079_c0_seq1
comp196080_c0_seq1,comp196080_c0_seq1
comp196082_c0_seq1,comp196082_c0_seq1
comp196089_c0_seq1,comp196089_c0_seq1
comp196090_c0_seq1,comp196090_c0_seq1
comp196090_c1_seq1,comp196090_c1_seq1
comp196095_c0_seq1,comp196095_c0_seq1
comp196097_c0_seq1,comp196097_c0_seq1
comp196101_c0_seq1,comp196101_c0_seq1
comp196103_c0_seq1,comp196103_c0_seq1
comp196111_c0_seq1,comp196111_c0_seq1
comp196111_c0_seq2,comp196111_c0_seq2
comp196117_c0_seq1,comp196117_c0_seq1
comp196134_c0_seq1,comp196134_c0_seq1
comp196136_c0_seq2,comp196136_c0_seq2
comp196138_c0_seq1,comp196138_c0_seq1
comp196140_c0_seq2,comp196140_c0_seq2
comp196146_c0_seq1,comp196146_c0_seq1
comp196154_c0_seq1,comp196154_c0_seq1
comp196163_c0_seq1,comp196163_c0_seq1
comp196175_c0_seq4,comp196175_c0_seq4
comp196179_c0_seq1,comp196179_c0_seq1
comp196181_c0_seq1,comp196181_c0_seq1
comp196190_c0_seq1,comp196190_c0_seq1
comp196193_c0_seq1,comp196193_c0_seq1
comp19621_c0_seq1,comp19621_c0_seq1
comp196220_c0_seq1,comp196220_c0_seq1
comp196232_c0_seq1,comp196232_c0_seq1
comp196236_c0_seq1,comp196236_c0_seq1
comp196244_c0_seq3,comp196244_c0_seq3
comp196244_c0_seq4,comp196244_c0_seq4
comp196244_c1_seq1,comp196244_c1_seq1
comp196246_c0_seq1,comp196246_c0_seq1
comp196250_c0_seq1,comp196250_c0_seq1
comp196252_c0_seq3,comp196252_c0_seq3
comp196262_c0_seq1,comp196262_c0_seq1
comp196265_c0_seq1,comp196265_c0_seq1
comp196276_c0_seq1,comp196276_c0_seq1
comp196292_c0_seq1,comp196292_c0_seq1
comp196302_c0_seq1,comp196302_c0_seq1
comp196303_c0_seq1,comp196303_c0_seq1
comp196304_c0_seq1,comp196304_c0_seq1
comp196304_c0_seq2,comp196304_c0_seq2
comp196313_c0_seq1,comp196313_c0_seq1
comp196313_c1_seq2,comp196313_c1_seq2
comp196334_c0_seq2,comp196334_c0_seq2
comp196335_c0_seq1,comp196335_c0_seq1
comp196362_c0_seq1,comp196362_c0_seq1
comp196362_c1_seq1,comp196362_c1_seq1
comp196363_c0_seq2,comp196363_c0_seq2
comp196372_c0_seq1,comp196372_c0_seq1
comp196372_c0_seq3,comp196372_c0_seq3
comp196384_c0_seq1,comp196384_c0_seq1
comp196409_c0_seq1,comp196409_c0_seq1
comp196409_c0_seq3,comp196409_c0_seq3
comp196409_c0_seq6,comp196409_c0_seq6
comp196410_c0_seq1,comp196410_c0_seq1
comp196413_c0_seq2,comp196413_c0_seq2
comp196430_c1_seq1,comp196430_c1_seq1
comp196440_c0_seq1,comp196440_c0_seq1
comp196446_c0_seq2,comp196446_c0_seq2
comp196457_c0_seq1,comp196457_c0_seq1
comp196465_c0_seq1,comp196465_c0_seq1
comp196467_c0_seq1,comp196467_c0_seq1
comp196479_c0_seq2,comp196479_c0_seq2
comp196480_c0_seq1,comp196480_c0_seq1
comp196484_c0_seq2,comp196484_c0_seq2
comp196493_c0_seq2,comp196493_c0_seq2
comp196499_c0_seq2,comp196499_c0_seq2
comp196502_c0_seq2,comp196502_c0_seq2
comp196505_c0_seq1,comp196505_c0_seq1
comp196508_c0_seq2,comp196508_c0_seq2
comp196509_c0_seq1,comp196509_c0_seq1
comp196530_c0_seq2,comp196530_c0_seq2
comp196539_c0_seq1,comp196539_c0_seq1
comp196551_c0_seq1,comp196551_c0_seq1
comp196585_c0_seq1,comp196585_c0_seq1
comp196588_c0_seq1,comp196588_c0_seq1
comp196600_c0_seq1,comp196600_c0_seq1
comp196605_c0_seq1,comp196605_c0_seq1
comp196608_c0_seq1,comp196608_c0_seq1
comp196616_c0_seq2,comp196616_c0_seq2
comp196635_c0_seq2,comp196635_c0_seq2
comp196638_c0_seq1,comp196638_c0_seq1
comp196641_c0_seq1,comp196641_c0_seq1
comp196645_c0_seq1,comp196645_c0_seq1
comp196663_c0_seq1,comp196663_c0_seq1
comp196665_c0_seq2,comp196665_c0_seq2
comp196671_c0_seq1,comp196671_c0_seq1
comp196696_c0_seq1,comp196696_c0_seq1
comp196698_c0_seq1,comp196698_c0_seq1
comp1966_c0_seq1,comp1966_c0_seq1
comp196700_c0_seq1,comp196700_c0_seq1
comp196707_c0_seq1,comp196707_c0_seq1
comp196711_c0_seq1,comp196711_c0_seq1
comp196715_c0_seq1,comp196715_c0_seq1
comp196716_c0_seq1,comp196716_c0_seq1
comp196720_c1_seq1,comp196720_c1_seq1
comp196721_c0_seq1,comp196721_c0_seq1
comp196751_c0_seq2,comp196751_c0_seq2
comp196753_c0_seq2,comp196753_c0_seq2
comp196753_c0_seq4,comp196753_c0_seq4
comp196761_c0_seq1,comp196761_c0_seq1
comp196766_c0_seq1,comp196766_c0_seq1
comp196770_c0_seq1,comp196770_c0_seq1
comp196774_c0_seq2,comp196774_c0_seq2
comp196795_c1_seq1,comp196795_c1_seq1
comp196797_c0_seq1,comp196797_c0_seq1
comp196815_c0_seq1,comp196815_c0_seq1
comp196817_c0_seq1,comp196817_c0_seq1
comp196819_c0_seq2,comp196819_c0_seq2
comp196821_c0_seq1,comp196821_c0_seq1
comp196840_c0_seq1,comp196840_c0_seq1
comp196853_c0_seq1,comp196853_c0_seq1
comp196853_c1_seq1,comp196853_c1_seq1
comp196855_c0_seq1,comp196855_c0_seq1
comp196865_c0_seq1,comp196865_c0_seq1
comp196874_c0_seq2,comp196874_c0_seq2
comp196881_c0_seq1,comp196881_c0_seq1
comp196896_c0_seq1,comp196896_c0_seq1
comp196897_c0_seq1,comp196897_c0_seq1
comp196914_c0_seq1,comp196914_c0_seq1
comp196917_c0_seq1,comp196917_c0_seq1
comp196918_c0_seq1,comp196918_c0_seq1
comp196929_c0_seq1,comp196929_c0_seq1
comp196931_c0_seq1,comp196931_c0_seq1
comp196940_c0_seq2,comp196940_c0_seq2
comp196950_c0_seq3,comp196950_c0_seq3
comp196950_c0_seq4,comp196950_c0_seq4
comp196951_c0_seq2,comp196951_c0_seq2
comp196951_c0_seq3,comp196951_c0_seq3
comp196959_c0_seq2,comp196959_c0_seq2
comp196970_c0_seq1,comp196970_c0_seq1
comp196986_c0_seq1,comp196986_c0_seq1
comp196992_c0_seq1,comp196992_c0_seq1
comp196993_c0_seq1,comp196993_c0_seq1
comp196997_c0_seq1,comp196997_c0_seq1
comp196997_c0_seq2,comp196997_c0_seq2
comp197002_c0_seq1,comp197002_c0_seq1
comp197006_c0_seq1,comp197006_c0_seq1
comp197009_c0_seq1,comp197009_c0_seq1
comp197014_c0_seq1,comp197014_c0_seq1
comp197022_c0_seq3,comp197022_c0_seq3
comp197022_c0_seq4,comp197022_c0_seq4
comp197025_c0_seq1,comp197025_c0_seq1
comp19702_c0_seq1,comp19702_c0_seq1
comp197030_c0_seq1,comp197030_c0_seq1
comp197051_c0_seq1,comp197051_c0_seq1
comp197054_c1_seq1,comp197054_c1_seq1
comp197054_c2_seq1,comp197054_c2_seq1
comp197061_c0_seq2,comp197061_c0_seq2
comp197067_c0_seq1,comp197067_c0_seq1
comp197090_c0_seq1,comp197090_c0_seq1
comp197092_c0_seq1,comp197092_c0_seq1
comp197092_c0_seq2,comp197092_c0_seq2
comp197094_c0_seq1,comp197094_c0_seq1
comp197101_c0_seq1,comp197101_c0_seq1
comp197101_c0_seq3,comp197101_c0_seq3
comp197110_c0_seq1,comp197110_c0_seq1
comp197113_c1_seq1,comp197113_c1_seq1
comp197134_c0_seq1,comp197134_c0_seq1
comp197143_c1_seq1,comp197143_c1_seq1
comp197153_c0_seq1,comp197153_c0_seq1
comp197156_c0_seq1,comp197156_c0_seq1
comp197160_c0_seq1,comp197160_c0_seq1
comp197161_c0_seq1,comp197161_c0_seq1
comp197164_c0_seq1,comp197164_c0_seq1
comp197183_c0_seq1,comp197183_c0_seq1
comp197189_c0_seq1,comp197189_c0_seq1
comp197195_c0_seq4,comp197195_c0_seq4
comp197200_c0_seq1,comp197200_c0_seq1
comp197222_c0_seq3,comp197222_c0_seq3
comp197238_c0_seq1,comp197238_c0_seq1
comp197241_c0_seq1,comp197241_c0_seq1
comp197245_c0_seq1,comp197245_c0_seq1
comp197248_c1_seq1,comp197248_c1_seq1
comp197253_c0_seq1,comp197253_c0_seq1
comp197257_c0_seq1,comp197257_c0_seq1
comp197273_c0_seq1,comp197273_c0_seq1
comp197280_c0_seq1,comp197280_c0_seq1
comp197282_c0_seq3,comp197282_c0_seq3
comp197288_c1_seq1,comp197288_c1_seq1
comp197317_c0_seq1,comp197317_c0_seq1
comp197327_c0_seq1,comp197327_c0_seq1
comp197334_c1_seq1,comp197334_c1_seq1
comp197338_c0_seq1,comp197338_c0_seq1
comp197340_c0_seq1,comp197340_c0_seq1
comp197340_c0_seq2,comp197340_c0_seq2
comp197340_c0_seq3,comp197340_c0_seq3
comp197340_c0_seq4,comp197340_c0_seq4
comp197347_c0_seq3,comp197347_c0_seq3
comp197347_c0_seq4,comp197347_c0_seq4
comp197347_c0_seq5,comp197347_c0_seq5
comp197350_c0_seq1,comp197350_c0_seq1
comp197359_c0_seq2,comp197359_c0_seq2
comp197359_c0_seq4,comp197359_c0_seq4
comp19736_c0_seq1,comp19736_c0_seq1
comp197375_c0_seq5,comp197375_c0_seq5
comp197382_c0_seq1,comp197382_c0_seq1
comp197386_c0_seq3,comp197386_c0_seq3
comp197394_c0_seq1,comp197394_c0_seq1
comp197394_c0_seq3,comp197394_c0_seq3
comp197398_c0_seq1,comp197398_c0_seq1
comp1973_c0_seq1,comp1973_c0_seq1
comp197403_c0_seq1,comp197403_c0_seq1
comp197407_c1_seq1,comp197407_c1_seq1
comp197430_c1_seq1,comp197430_c1_seq1
comp197433_c0_seq1,comp197433_c0_seq1
comp197467_c0_seq1,comp197467_c0_seq1
comp197474_c0_seq2,comp197474_c0_seq2
comp197475_c0_seq11,comp197475_c0_seq11
comp197475_c0_seq12,comp197475_c0_seq12
comp197475_c0_seq8,comp197475_c0_seq8
comp197478_c0_seq2,comp197478_c0_seq2
comp197483_c0_seq1,comp197483_c0_seq1
comp197486_c0_seq2,comp197486_c0_seq2
comp19748_c0_seq1,comp19748_c0_seq1
comp197491_c0_seq1,comp197491_c0_seq1
comp19749_c0_seq1,comp19749_c0_seq1
comp197503_c0_seq1,comp197503_c0_seq1
comp197505_c0_seq1,comp197505_c0_seq1
comp197515_c0_seq1,comp197515_c0_seq1
comp197515_c0_seq2,comp197515_c0_seq2
comp197523_c0_seq1,comp197523_c0_seq1
comp197543_c0_seq1,comp197543_c0_seq1
comp197564_c0_seq2,comp197564_c0_seq2
comp197567_c0_seq1,comp197567_c0_seq1
comp197575_c0_seq2,comp197575_c0_seq2
comp197580_c0_seq1,comp197580_c0_seq1
comp197580_c1_seq1,comp197580_c1_seq1
comp197580_c2_seq1,comp197580_c2_seq1
comp197599_c0_seq1,comp197599_c0_seq1
comp197607_c0_seq2,comp197607_c0_seq2
comp197607_c0_seq3,comp197607_c0_seq3
comp197614_c0_seq1,comp197614_c0_seq1
comp197632_c0_seq1,comp197632_c0_seq1
comp197639_c0_seq1,comp197639_c0_seq1
comp197639_c0_seq2,comp197639_c0_seq2
comp197654_c0_seq1,comp197654_c0_seq1
comp197657_c0_seq1,comp197657_c0_seq1
comp197665_c0_seq1,comp197665_c0_seq1
comp197673_c0_seq1,comp197673_c0_seq1
comp197679_c0_seq1,comp197679_c0_seq1
comp197709_c0_seq1,comp197709_c0_seq1
comp197709_c0_seq3,comp197709_c0_seq3
comp197720_c0_seq1,comp197720_c0_seq1
comp197723_c0_seq1,comp197723_c0_seq1
comp197728_c0_seq1,comp197728_c0_seq1
comp19772_c0_seq1,comp19772_c0_seq1
comp197736_c0_seq1,comp197736_c0_seq1
comp197736_c0_seq2,comp197736_c0_seq2
comp197739_c0_seq1,comp197739_c0_seq1
comp19773_c0_seq1,comp19773_c0_seq1
comp197744_c0_seq2,comp197744_c0_seq2
comp19775_c0_seq1,comp19775_c0_seq1
comp197763_c0_seq1,comp197763_c0_seq1
comp197768_c0_seq1,comp197768_c0_seq1
comp197774_c0_seq1,comp197774_c0_seq1
comp197780_c0_seq1,comp197780_c0_seq1
comp197790_c0_seq4,comp197790_c0_seq4
comp197795_c0_seq1,comp197795_c0_seq1
comp19779_c0_seq1,comp19779_c0_seq1
comp197800_c0_seq1,comp197800_c0_seq1
comp197800_c0_seq2,comp197800_c0_seq2
comp197803_c0_seq1,comp197803_c0_seq1
comp197809_c0_seq1,comp197809_c0_seq1
comp197820_c0_seq1,comp197820_c0_seq1
comp197823_c0_seq1,comp197823_c0_seq1
comp197823_c1_seq1,comp197823_c1_seq1
comp197831_c0_seq1,comp197831_c0_seq1
comp197842_c0_seq1,comp197842_c0_seq1
comp197845_c0_seq1,comp197845_c0_seq1
comp197847_c0_seq1,comp197847_c0_seq1
comp197851_c0_seq2,comp197851_c0_seq2
comp197851_c1_seq1,comp197851_c1_seq1
comp197860_c0_seq1,comp197860_c0_seq1
comp197877_c1_seq1,comp197877_c1_seq1
comp197888_c0_seq1,comp197888_c0_seq1
comp197892_c0_seq1,comp197892_c0_seq1
comp197892_c0_seq2,comp197892_c0_seq2
comp197898_c0_seq1,comp197898_c0_seq1
comp197904_c0_seq1,comp197904_c0_seq1
comp197915_c0_seq2,comp197915_c0_seq2
comp197921_c0_seq2,comp197921_c0_seq2
comp197924_c0_seq1,comp197924_c0_seq1
comp197925_c0_seq2,comp197925_c0_seq2
comp197929_c0_seq1,comp197929_c0_seq1
comp197944_c0_seq1,comp197944_c0_seq1
comp197944_c0_seq3,comp197944_c0_seq3
comp197952_c0_seq1,comp197952_c0_seq1
comp19795_c0_seq1,comp19795_c0_seq1
comp197975_c0_seq2,comp197975_c0_seq2
comp197984_c0_seq2,comp197984_c0_seq2
comp197997_c0_seq2,comp197997_c0_seq2
comp198004_c0_seq1,comp198004_c0_seq1
